,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours
4318,2018-09-18 21:00:00+00:00,7.2,278.8,4.1,484,3.7,2018-09-18 22:00:00+00:00,4.31,3.097142857,456.9428571,1.01,7.2,278.9,2018-09-18 21:00:00+00:00,1
4319,2018-09-18 22:00:00+00:00,7.2,278.8,3.8,474,3.8,2018-09-18 23:00:00+00:00,4.04125,3.0525,453.6,1.01,7.2,278.9,2018-09-18 22:00:00+00:00,1
4320,2018-09-18 23:00:00+00:00,7.2,278.9,4,484,3.9,2018-09-19 00:00:00+00:00,4.479615385,2.569615385,460.4692308,1.01,7.1,279.9,2018-09-18 23:00:00+00:00,1
4321,2018-09-19 00:00:00+00:00,7.2,278.9,4.2,484,3.7,2018-09-19 01:00:00+00:00,4.2575,3.3625,437.55,1.01,7.1,279.9,2018-09-19 00:00:00+00:00,1
4338,2018-09-19 17:00:00+00:00,7.1,279.6,2.9,419,3.5,2018-09-19 18:00:00+00:00,2.85,2.68,387.9,1.01,7.1,279.9,2018-09-19 17:00:00+00:00,1
4339,2018-09-19 18:00:00+00:00,7.1,279.6,3.3,410,3.3,2018-09-19 19:00:00+00:00,2.913333333,2.88,384.5,1.01,7.1,279.9,2018-09-19 18:00:00+00:00,1
4340,2018-09-19 19:00:00+00:00,7.1,279.7,3.5,402,3.1,2018-09-19 20:00:00+00:00,3.301428571,3.032857143,378.5714286,1.01,7.1,279.9,2018-09-19 19:00:00+00:00,1
4341,2018-09-19 20:00:00+00:00,7.1,279.7,3.6,402,3.3,2018-09-19 21:00:00+00:00,3.428333333,2.82,380.7166667,1.01,7.1,279.9,2018-09-19 20:00:00+00:00,1
4342,2018-09-19 21:00:00+00:00,7.1,279.8,3.3,399,3.4,2018-09-19 22:00:00+00:00,3.295714286,3.267142857,376.1428571,1.01,7.1,279.9,2018-09-19 21:00:00+00:00,1
4343,2018-09-19 22:00:00+00:00,7.1,279.8,3.1,395,3.9,2018-09-19 23:00:00+00:00,3.395,2.941666667,377.15,1.01,7.1,279.9,2018-09-19 22:00:00+00:00,1
4344,2018-09-19 23:00:00+00:00,7.1,279.8,4,398,3.7,2018-09-20 00:00:00+00:00,3.6425,3.29875,375.675,1.01,7.1,280.9,2018-09-19 23:00:00+00:00,1
4345,2018-09-20 00:00:00+00:00,7.1,279.9,3.9,396,4.1,2018-09-20 01:00:00+00:00,4.224545455,3.121363636,375.2045455,1.01,7.1,280.9,2018-09-20 00:00:00+00:00,1
4585,2018-09-30 00:00:00+00:00,6.8,289.7,6.6,469,4.4,2018-09-30 01:00:00+00:00,5,3.21,459.05,1,6.7,291,2018-09-30 00:00:00+00:00,1
4586,2018-09-30 01:00:00+00:00,6.8,289.8,5.1,464,3.9,2018-09-30 02:00:00+00:00,3.25,3.483333333,471.6833333,1,6.7,291,2018-09-30 01:00:00+00:00,1
4587,2018-09-30 02:00:00+00:00,6.8,289.8,3.3,485,4,2018-09-30 03:00:00+00:00,3.572857143,3.035714286,468.6571429,1,6.7,291,2018-09-30 02:00:00+00:00,1
4588,2018-09-30 03:00:00+00:00,6.8,289.9,3.4,481,3.3,2018-09-30 04:00:00+00:00,2.691666667,2.44,465.5,1,6.7,291,2018-09-30 03:00:00+00:00,1
4589,2018-09-30 04:00:00+00:00,6.8,289.9,2.8,476,3,2018-09-30 05:00:00+00:00,2.922857143,2.795714286,456.6857143,1,6.7,291,2018-09-30 04:00:00+00:00,1
4590,2018-09-30 05:00:00+00:00,6.8,290,2.9,468,3.1,2018-09-30 06:00:00+00:00,3.483333333,2.628333333,451.8833333,1,6.7,291,2018-09-30 05:00:00+00:00,1
4591,2018-09-30 06:00:00+00:00,6.8,290,3.5,462,3,2018-09-30 07:00:00+00:00,3.368571429,2.854285714,443.1,1,6.7,291,2018-09-30 06:00:00+00:00,1
4592,2018-09-30 07:00:00+00:00,6.8,290,3.4,461,2.7,2018-09-30 08:00:00+00:00,3.405,2.611666667,434,1,6.7,291,2018-09-30 07:00:00+00:00,1
4593,2018-09-30 08:00:00+00:00,6.8,290.1,3.5,454,2.7,2018-09-30 09:00:00+00:00,3.413333333,2.641666667,434.9833333,1,6.7,291,2018-09-30 08:00:00+00:00,1
4594,2018-09-30 09:00:00+00:00,6.8,290.1,2.2,435,3,2018-09-30 10:00:00+00:00,3.0272,2.6188,430.744,1,6.7,291,2018-09-30 09:00:00+00:00,1
4595,2018-09-30 10:00:00+00:00,6.8,290.2,2.6,439,2.7,2018-09-30 11:00:00+00:00,2.402941176,2.41,415.2235294,1,6.7,291,2018-09-30 10:00:00+00:00,1
4610,2018-10-01 01:00:00+00:00,6.8,290.8,4.8,396,3.9,2018-10-01 02:00:00+00:00,4.318,3.546,379.7,1,6.7,292,2018-10-01 01:00:00+00:00,1
4611,2018-10-01 02:00:00+00:00,6.8,290.8,4.6,389,3.9,2018-10-01 03:00:00+00:00,3.372857143,4.172857143,363.1857143,1,6.7,292,2018-10-01 02:00:00+00:00,1
4612,2018-10-01 03:00:00+00:00,6.8,290.9,3.7,378,4.8,2018-10-01 04:00:00+00:00,2.985,5.15,353.05,1,6.7,292,2018-10-01 03:00:00+00:00,1
4613,2018-10-01 04:00:00+00:00,6.8,290.9,3.2,368,5.7,2018-10-01 05:00:00+00:00,2.948571429,5.054285714,349.8142857,1,6.7,292,2018-10-01 04:00:00+00:00,1
4614,2018-10-01 05:00:00+00:00,6.8,290.9,2.9,363,6.2,2018-10-01 06:00:00+00:00,3.323333333,4.553333333,352.6833333,1,6.7,292,2018-10-01 05:00:00+00:00,1
4615,2018-10-01 06:00:00+00:00,6.8,291,2.9,368,7,2018-10-01 07:00:00+00:00,3.252857143,4.494285714,348.0428571,1,6.7,292,2018-10-01 06:00:00+00:00,1
4616,2018-10-01 07:00:00+00:00,6.8,291,3.2,364,7.6,2018-10-01 08:00:00+00:00,3.63,5.642857143,344.2142857,1,6.7,292,2018-10-01 07:00:00+00:00,1
4617,2018-10-01 08:00:00+00:00,6.8,291.1,3.6,359,7.4,2018-10-01 09:00:00+00:00,3.583333333,6.026666667,346.1333333,1,6.7,292,2018-10-01 08:00:00+00:00,1
4618,2018-10-01 09:00:00+00:00,6.8,291.1,3.3,364,8.7,2018-10-01 10:00:00+00:00,4.764285714,6.898571429,358.3285714,1,6.7,292,2018-10-01 09:00:00+00:00,1
4619,2018-10-01 10:00:00+00:00,6.8,291.1,4.7,377,9.7,2018-10-01 11:00:00+00:00,5.765789474,7.026842105,363.1315789,1,6.7,292,2018-10-01 10:00:00+00:00,1
4620,2018-10-01 11:00:00+00:00,6.8,291.2,5.9,381,9.7,2018-10-01 12:00:00+00:00,5.7255,9.014,374.12,1,6.7,292,2018-10-01 11:00:00+00:00,1
4634,2018-10-02 01:00:00+00:00,6.7,291.8,3.6,507,5.1,2018-10-02 02:00:00+00:00,4.901,4.446,468,1,6.7,293,2018-10-02 01:00:00+00:00,1
4635,2018-10-02 02:00:00+00:00,6.7,291.8,3.8,491,5.1,2018-10-02 03:00:00+00:00,3.741111111,3.764444444,479.937037,1,6.7,293,2018-10-02 02:00:00+00:00,1
4636,2018-10-02 03:00:00+00:00,6.7,291.9,3.7,513,4.1,2018-10-02 04:00:00+00:00,4.0264,3.1148,501.832,1,6.7,293,2018-10-02 03:00:00+00:00,1
4637,2018-10-02 04:00:00+00:00,6.7,291.9,3.6,533,4.1,2018-10-02 05:00:00+00:00,3.878333333,4.063333333,506.9333333,1,6.7,293,2018-10-02 04:00:00+00:00,1
4638,2018-10-02 05:00:00+00:00,6.7,291.9,4.2,522,4.6,2018-10-02 06:00:00+00:00,3.711428571,4.12,509.5142857,1,6.7,293,2018-10-02 05:00:00+00:00,1
4639,2018-10-02 06:00:00+00:00,6.7,292,4,526,4.5,2018-10-02 07:00:00+00:00,4.405,3.505,500.9833333,1,6.7,293,2018-10-02 06:00:00+00:00,1
4640,2018-10-02 07:00:00+00:00,6.7,292,4.8,512,3.9,2018-10-02 08:00:00+00:00,4.823333333,3.721666667,488.8666667,1,6.7,293,2018-10-02 07:00:00+00:00,1
4641,2018-10-02 08:00:00+00:00,6.7,292.1,4.8,501,4.3,2018-10-02 09:00:00+00:00,4.353333333,4.093333333,486.5,1,6.7,293,2018-10-02 08:00:00+00:00,1
4642,2018-10-02 09:00:00+00:00,6.7,292.1,4.5,496,4.8,2018-10-02 10:00:00+00:00,3.814285714,4.167142857,491.4142857,1,6.7,293,2018-10-02 09:00:00+00:00,1
4643,2018-10-02 10:00:00+00:00,6.7,292.1,3.6,506,5.2,2018-10-02 11:00:00+00:00,3.411666667,4.078333333,486.2833333,1,6.7,293,2018-10-02 10:00:00+00:00,1
4644,2018-10-02 11:00:00+00:00,6.7,292.2,4.6,488,4,2018-10-02 12:00:00+00:00,4.399230769,3.649230769,469.7769231,1,6.7,293,2018-10-02 11:00:00+00:00,1
4645,2018-10-02 12:00:00+00:00,6.7,292.2,4.7,486,4.4,2018-10-02 13:00:00+00:00,5.306296296,3.596666667,461.9814815,1,6.7,293,2018-10-02 12:00:00+00:00,1
4659,2018-10-03 02:00:00+00:00,6.7,292.8,2.1,439,3.9,2018-10-03 03:00:00+00:00,2.235714286,2.807142857,390.2857143,1,6.6,294,2018-10-03 02:00:00+00:00,1
4660,2018-10-03 03:00:00+00:00,6.7,292.8,2,416,4.3,2018-10-03 04:00:00+00:00,2.234,2.776,383.44,1,6.6,294,2018-10-03 03:00:00+00:00,1
4661,2018-10-03 04:00:00+00:00,6.7,292.9,1.7,406,4.5,2018-10-03 05:00:00+00:00,2.428,2.384,375.75,1,6.6,294,2018-10-03 04:00:00+00:00,1
4662,2018-10-03 05:00:00+00:00,6.7,292.9,2.2,406,4.1,2018-10-03 06:00:00+00:00,1.72,3.546153846,390.3423077,1,6.6,294,2018-10-03 05:00:00+00:00,1
4663,2018-10-03 06:00:00+00:00,6.7,293,2.1,414,5,2018-10-03 07:00:00+00:00,2.451153846,3.920384615,390.9,1,6.6,294,2018-10-03 06:00:00+00:00,1
4664,2018-10-03 07:00:00+00:00,6.7,293,2.3,409,5.9,2018-10-03 08:00:00+00:00,2.120625,4.3025,392.3,1,6.6,294,2018-10-03 07:00:00+00:00,1
4665,2018-10-03 08:00:00+00:00,6.7,293,2.3,416,6.4,2018-10-03 09:00:00+00:00,3.541666667,3.733333333,383.7,1,6.6,294,2018-10-03 08:00:00+00:00,1
4666,2018-10-03 09:00:00+00:00,6.7,293.1,3.6,414,7,2018-10-03 10:00:00+00:00,5.095,2.77,388.35,1,6.6,294,2018-10-03 09:00:00+00:00,1
4667,2018-10-03 10:00:00+00:00,6.7,293.1,4.1,419,7.9,2018-10-03 11:00:00+00:00,4.67,4.91,388.7,1,6.6,294,2018-10-03 10:00:00+00:00,1
4668,2018-10-03 11:00:00+00:00,6.7,293.2,4.8,420,10.1,2018-10-03 12:00:00+00:00,5.304285714,5.892857143,383.3,1,6.6,294,2018-10-03 11:00:00+00:00,1
4669,2018-10-03 12:00:00+00:00,6.7,293.2,5.3,412,10.4,2018-10-03 13:00:00+00:00,6.663636364,5.067272727,386.1363636,1,6.6,294,2018-10-03 12:00:00+00:00,1
4670,2018-10-03 13:00:00+00:00,6.7,293.3,5.6,405,10.6,2018-10-03 14:00:00+00:00,5.042692308,7.243461538,370.0884615,1,6.6,294,2018-10-03 13:00:00+00:00,1
4671,2018-10-03 14:00:00+00:00,6.7,293.3,4.6,406,12.6,2018-10-03 15:00:00+00:00,4.341666667,8.585,379.4,1,6.6,294,2018-10-03 14:00:00+00:00,1
4683,2018-10-04 02:00:00+00:00,6.6,293.8,5.9,496,3.7,2018-10-04 03:00:00+00:00,5.650714286,2.490714286,474.7214286,1,6.6,295,2018-10-04 02:00:00+00:00,1
4684,2018-10-04 03:00:00+00:00,6.6,293.8,5.6,487,3.2,2018-10-04 04:00:00+00:00,5.144375,2.26,469.125,1,6.6,295,2018-10-04 03:00:00+00:00,1
4685,2018-10-04 04:00:00+00:00,6.6,293.9,4.6,463,3,2018-10-04 05:00:00+00:00,4.61,2.796666667,439.5333333,1,6.6,295,2018-10-04 04:00:00+00:00,1
4686,2018-10-04 05:00:00+00:00,6.6,293.9,4.5,441,3.1,2018-10-04 06:00:00+00:00,4.398571429,2.665714286,438.6714286,1,6.6,295,2018-10-04 05:00:00+00:00,1
4687,2018-10-04 06:00:00+00:00,6.6,294,4.4,440,3,2018-10-04 07:00:00+00:00,5.055,3.416666667,402.8833333,1,6.6,295,2018-10-04 06:00:00+00:00,1
4688,2018-10-04 07:00:00+00:00,6.6,294,5.1,416,3.6,2018-10-04 08:00:00+00:00,3.88,4.473478261,400.8956522,1,6.6,295,2018-10-04 07:00:00+00:00,1
4689,2018-10-04 08:00:00+00:00,6.6,294,4,413,5.1,2018-10-04 09:00:00+00:00,5.020384615,4.266153846,393.6807692,1,6.6,295,2018-10-04 08:00:00+00:00,1
4690,2018-10-04 09:00:00+00:00,6.6,294.1,5.2,405,5,2018-10-04 10:00:00+00:00,5.438076923,4.335769231,397.5769231,1,6.6,295,2018-10-04 09:00:00+00:00,1
4691,2018-10-04 10:00:00+00:00,6.6,294.1,5.5,408,4.8,2018-10-04 11:00:00+00:00,5.118823529,4.04,394.4882353,1,6.6,295,2018-10-04 10:00:00+00:00,1
4692,2018-10-04 11:00:00+00:00,6.6,294.2,5,403,4.5,2018-10-04 12:00:00+00:00,4.858333333,3.593333333,401.3833333,1,6.6,295,2018-10-04 11:00:00+00:00,1
4693,2018-10-04 12:00:00+00:00,6.6,294.2,4.6,417,5.2,2018-10-04 13:00:00+00:00,3.767142857,3.887142857,424.6428571,1,6.6,295,2018-10-04 12:00:00+00:00,1
4694,2018-10-04 13:00:00+00:00,6.6,294.2,3.6,436,5.1,2018-10-04 14:00:00+00:00,4.364545455,4.162727273,396.6454545,1,6.6,295,2018-10-04 13:00:00+00:00,1
4695,2018-10-04 14:00:00+00:00,6.6,294.3,4.2,405,4.7,2018-10-04 15:00:00+00:00,4.405769231,5.140769231,391.2346154,1,6.6,295,2018-10-04 14:00:00+00:00,1
4696,2018-10-04 15:00:00+00:00,6.6,294.3,4.3,401,5.6,2018-10-04 16:00:00+00:00,4.005,5.169,387.48,1,6.6,295,2018-10-04 15:00:00+00:00,1
4708,2018-10-05 03:00:00+00:00,6.6,294.8,3.8,384,9.6,2018-10-05 04:00:00+00:00,2.675714286,7.544285714,372.3857143,1,6.5,296,2018-10-05 03:00:00+00:00,1
4709,2018-10-05 04:00:00+00:00,6.6,294.9,2.2,385,16.8,2018-10-05 05:00:00+00:00,2.711,8.91,375.72,1,6.5,296,2018-10-05 04:00:00+00:00,1
4710,2018-10-05 05:00:00+00:00,6.6,294.9,3.6,385,19.4,2018-10-05 06:00:00+00:00,2.525384615,8.945384615,381.0615385,1,6.5,296,2018-10-05 05:00:00+00:00,1
4711,2018-10-05 06:00:00+00:00,6.6,294.9,2.7,390,15.8,2018-10-05 07:00:00+00:00,2.58,7.961666667,380.125,1,6.5,296,2018-10-05 06:00:00+00:00,1
4712,2018-10-05 07:00:00+00:00,6.6,295,3.9,386,11.4,2018-10-05 08:00:00+00:00,4.628333333,5.096666667,373.1,1,6.5,296,2018-10-05 07:00:00+00:00,1
4713,2018-10-05 08:00:00+00:00,6.6,295,4.8,389,6.8,2018-10-05 09:00:00+00:00,3.57,8.114285714,378.9714286,1,6.5,296,2018-10-05 08:00:00+00:00,1
4714,2018-10-05 09:00:00+00:00,6.6,295.1,4,389,10.2,2018-10-05 10:00:00+00:00,3.116666667,8.443333333,379.5,1,6.5,296,2018-10-05 09:00:00+00:00,1
4715,2018-10-05 10:00:00+00:00,6.6,295.1,3.2,390,14.5,2018-10-05 11:00:00+00:00,2.474210526,7.652105263,382.5157895,1,6.5,296,2018-10-05 10:00:00+00:00,1
4716,2018-10-05 11:00:00+00:00,6.6,295.2,2.5,390,15,2018-10-05 12:00:00+00:00,3.608461538,7.261538462,384.0615385,1,6.5,296,2018-10-05 11:00:00+00:00,1
4717,2018-10-05 12:00:00+00:00,6.6,295.2,3.6,394,11.1,2018-10-05 13:00:00+00:00,1.253076923,8.711153846,383.2807692,1,6.5,296,2018-10-05 12:00:00+00:00,1
4718,2018-10-05 13:00:00+00:00,6.6,295.2,1.4,394,16.8,2018-10-05 14:00:00+00:00,1.137272727,8.481818182,379.4863636,1,6.5,296,2018-10-05 13:00:00+00:00,1
4719,2018-10-05 14:00:00+00:00,6.6,295.3,1,390,17.5,2018-10-05 15:00:00+00:00,4.284545455,5.453636364,355.4818182,1,6.5,296,2018-10-05 14:00:00+00:00,1
4720,2018-10-05 15:00:00+00:00,6.6,295.3,3.3,377,11.2,2018-10-05 16:00:00+00:00,4.225384615,5.268076923,350.3038462,1,6.5,296,2018-10-05 15:00:00+00:00,1
4721,2018-10-05 16:00:00+00:00,6.6,295.4,4.2,367,6.6,2018-10-05 17:00:00+00:00,3.691666667,4.7325,338.4416667,1,6.5,296,2018-10-05 16:00:00+00:00,1
4732,2018-10-06 03:00:00+00:00,6.5,295.8,1.6,367,13.3,2018-10-06 04:00:00+00:00,2.106666667,6.39,357.3666667,1,6.5,296.9,2018-10-06 03:00:00+00:00,1
4733,2018-10-06 04:00:00+00:00,6.5,295.9,1.8,367,10.5,2018-10-06 05:00:00+00:00,1.601428571,6.88,358.9571429,1,6.5,296.9,2018-10-06 04:00:00+00:00,1
4734,2018-10-06 05:00:00+00:00,6.5,295.9,1.8,367,11.1,2018-10-06 06:00:00+00:00,1.737142857,6.817142857,359.2571429,1,6.5,296.9,2018-10-06 05:00:00+00:00,1
4735,2018-10-06 06:00:00+00:00,6.5,295.9,1.6,367,11.4,2018-10-06 07:00:00+00:00,2.756666667,5.148333333,358.7333333,1,6.5,296.9,2018-10-06 06:00:00+00:00,1
4736,2018-10-06 07:00:00+00:00,6.5,296,2.7,369,7.6,2018-10-06 08:00:00+00:00,3.359230769,4.930769231,363.4692308,1,6.5,296.9,2018-10-06 07:00:00+00:00,1
4737,2018-10-06 08:00:00+00:00,6.5,296,3.1,371,6,2018-10-06 09:00:00+00:00,2.880769231,4.902307692,360.5653846,1,6.5,296.9,2018-10-06 08:00:00+00:00,1
4738,2018-10-06 09:00:00+00:00,6.5,296.1,3.1,370,6,2018-10-06 10:00:00+00:00,2.373333333,4.585555556,359.3888889,1,6.5,296.9,2018-10-06 09:00:00+00:00,1
4739,2018-10-06 10:00:00+00:00,6.5,296.1,2.8,366,5.5,2018-10-06 11:00:00+00:00,2.663333333,4.635,355.9666667,1,6.5,296.9,2018-10-06 10:00:00+00:00,1
4740,2018-10-06 11:00:00+00:00,6.5,296.1,2.9,369,5.6,2018-10-06 12:00:00+00:00,2.875714286,4.374285714,354.6714286,1,6.5,296.9,2018-10-06 11:00:00+00:00,1
4741,2018-10-06 12:00:00+00:00,6.5,296.2,3,367,5,2018-10-06 13:00:00+00:00,2.848333333,4.443333333,353.8666667,1,6.5,296.9,2018-10-06 12:00:00+00:00,1
4742,2018-10-06 13:00:00+00:00,6.5,296.2,3.2,364,5.3,2018-10-06 14:00:00+00:00,2.584347826,4.276521739,352.4913043,1,6.5,296.9,2018-10-06 13:00:00+00:00,1
4743,2018-10-06 14:00:00+00:00,6.5,296.3,2.7,365,5.6,2018-10-06 15:00:00+00:00,2.598461538,3.988846154,351.1615385,1,6.5,296.9,2018-10-06 14:00:00+00:00,1
4744,2018-10-06 15:00:00+00:00,6.5,296.3,2.9,364,4.7,2018-10-06 16:00:00+00:00,1.571538462,4.773461538,339.4807692,1,6.5,296.9,2018-10-06 15:00:00+00:00,1
4745,2018-10-06 16:00:00+00:00,6.5,296.3,1.9,358,7,2018-10-06 17:00:00+00:00,1.910769231,4.883076923,333.5576923,1,6.5,296.9,2018-10-06 16:00:00+00:00,1
4746,2018-10-06 17:00:00+00:00,6.5,296.4,1.9,354,8.3,2018-10-06 18:00:00+00:00,1.700909091,5.035454545,326.2727273,1,6.5,296.9,2018-10-06 17:00:00+00:00,1
4757,2018-10-07 04:00:00+00:00,6.5,296.8,2.8,352,7.3,2018-10-07 05:00:00+00:00,3.828571429,5.671428571,333.6857143,1,6.4,297.9,2018-10-07 04:00:00+00:00,1
4758,2018-10-07 05:00:00+00:00,6.5,296.9,3.4,355,8.1,2018-10-07 06:00:00+00:00,4.436666667,6.211666667,329.5166667,1,6.4,297.9,2018-10-07 05:00:00+00:00,1
4759,2018-10-07 06:00:00+00:00,6.5,296.9,3.7,354,9.6,2018-10-07 07:00:00+00:00,4.925714286,11.06857143,335.3285714,1,6.4,297.9,2018-10-07 06:00:00+00:00,1
4760,2018-10-07 07:00:00+00:00,6.5,297,4.3,348,12.5,2018-10-07 08:00:00+00:00,5.746666667,14.60166667,344.6666667,1,6.4,297.9,2018-10-07 07:00:00+00:00,1
4761,2018-10-07 08:00:00+00:00,6.5,297,5.9,356,21.5,2018-10-07 09:00:00+00:00,5.543333333,16.32666667,349,1,6.4,297.9,2018-10-07 08:00:00+00:00,1
4763,2018-10-07 10:00:00+00:00,6.5,297.1,5.5,366,46.3,2018-10-07 11:00:00+00:00,14.19833333,14.58,366.1916667,1,6.4,297.9,2018-10-07 10:00:00+00:00,1
4764,2018-10-07 11:00:00+00:00,6.5,297.1,11.5,376,34.8,2018-10-07 12:00:00+00:00,16.01653846,11.31846154,377.9807692,1,6.4,297.9,2018-10-07 11:00:00+00:00,1
4765,2018-10-07 12:00:00+00:00,6.5,297.2,15.5,391,20.1,2018-10-07 13:00:00+00:00,16.75777778,11.15333333,399.7888889,1,6.4,297.9,2018-10-07 12:00:00+00:00,1
4766,2018-10-07 13:00:00+00:00,6.5,297.2,16.6,409,16.2,2018-10-07 14:00:00+00:00,12.49833333,14.24333333,463.9833333,1,6.4,297.9,2018-10-07 13:00:00+00:00,1
4767,2018-10-07 14:00:00+00:00,6.5,297.3,14,452,15.9,2018-10-07 15:00:00+00:00,14.87428571,8.282857143,493.9142857,1,6.4,297.9,2018-10-07 14:00:00+00:00,1
4768,2018-10-07 15:00:00+00:00,6.4,297.3,15.1,503,9.3,2018-10-07 16:00:00+00:00,11.76,10.59166667,489.6,1,6.4,297.9,2018-10-07 15:00:00+00:00,1
4769,2018-10-07 16:00:00+00:00,6.4,297.3,10.7,496,12.2,2018-10-07 17:00:00+00:00,11.65269231,8.933461538,519.6769231,1,6.4,297.9,2018-10-07 16:00:00+00:00,1
4770,2018-10-07 17:00:00+00:00,6.4,297.4,12.7,516,9.5,2018-10-07 18:00:00+00:00,8.845185185,7.85,539.5444444,1,6.4,297.9,2018-10-07 17:00:00+00:00,1
4771,2018-10-07 18:00:00+00:00,6.4,297.4,9.7,547,9.9,2018-10-07 19:00:00+00:00,10.575,6.871666667,521.4333333,1,6.4,297.9,2018-10-07 18:00:00+00:00,1
4781,2018-10-08 04:00:00+00:00,6.4,297.8,6.8,549,5.5,2018-10-08 05:00:00+00:00,6.765,3.54,539.05,1,6.4,298.9,2018-10-08 04:00:00+00:00,1
4782,2018-10-08 05:00:00+00:00,6.4,297.9,6.8,534,5.4,2018-10-08 06:00:00+00:00,6.835714286,4.348571429,517.8714286,1,6.4,298.9,2018-10-08 05:00:00+00:00,1
4783,2018-10-08 06:00:00+00:00,6.4,297.9,7,527,5.6,2018-10-08 07:00:00+00:00,7.451666667,4.048333333,519.2333333,1,6.4,298.9,2018-10-08 06:00:00+00:00,1
4784,2018-10-08 07:00:00+00:00,6.4,298,7.4,530,5,2018-10-08 08:00:00+00:00,7.704285714,3.925714286,522.1428571,1,6.4,298.9,2018-10-08 07:00:00+00:00,1
4785,2018-10-08 08:00:00+00:00,6.4,298,7.8,538,4.8,2018-10-08 09:00:00+00:00,7.758333333,3.98,528.9333333,1,6.4,298.9,2018-10-08 08:00:00+00:00,1
4786,2018-10-08 09:00:00+00:00,6.4,298,7.9,542,5,2018-10-08 10:00:00+00:00,7.74,3.795714286,528.5,1,6.4,298.9,2018-10-08 09:00:00+00:00,1
4787,2018-10-08 10:00:00+00:00,6.4,298.1,8,528,4.8,2018-10-08 11:00:00+00:00,7.435,3.961666667,519.0666667,1,6.4,298.9,2018-10-08 10:00:00+00:00,1
4788,2018-10-08 11:00:00+00:00,6.4,298.1,7.6,532,4.8,2018-10-08 12:00:00+00:00,6.315714286,3.2,525,1,6.4,298.9,2018-10-08 11:00:00+00:00,1
4789,2018-10-08 12:00:00+00:00,6.4,298.2,6.8,543,4.3,2018-10-08 13:00:00+00:00,5.201666667,3.393333333,529.5333333,1,6.4,298.9,2018-10-08 12:00:00+00:00,1
4790,2018-10-08 13:00:00+00:00,6.4,298.2,5.8,548,4,2018-10-08 14:00:00+00:00,4.299,3.397,556.25,1,6.4,298.9,2018-10-08 13:00:00+00:00,1
4791,2018-10-08 14:00:00+00:00,6.4,298.2,4.9,564,4.2,2018-10-08 15:00:00+00:00,4.183076923,3.343846154,552.5692308,1,6.4,298.9,2018-10-08 14:00:00+00:00,1
4792,2018-10-08 15:00:00+00:00,6.4,298.3,4.1,565,4.3,2018-10-08 16:00:00+00:00,4.155,3.055833333,559.6833333,1,6.4,298.9,2018-10-08 15:00:00+00:00,1
4793,2018-10-08 16:00:00+00:00,6.4,298.3,4,558,3.9,2018-10-08 17:00:00+00:00,4.7725,2.2175,541.525,1,6.4,298.9,2018-10-08 16:00:00+00:00,1
4794,2018-10-08 17:00:00+00:00,6.4,298.4,4.8,562,3.6,2018-10-08 18:00:00+00:00,4.5364,3.0052,540.412,1,6.4,298.9,2018-10-08 17:00:00+00:00,1
4795,2018-10-08 18:00:00+00:00,6.4,298.4,4.6,563,3.8,2018-10-08 19:00:00+00:00,4.493846154,3.191923077,564.35,1,6.4,298.9,2018-10-08 18:00:00+00:00,1
4796,2018-10-08 19:00:00+00:00,6.4,298.5,4.3,578,4.4,2018-10-08 20:00:00+00:00,4.9,3.23,559.9,1,6.4,298.9,2018-10-08 19:00:00+00:00,1
4806,2018-10-09 05:00:00+00:00,6.4,298.9,5.1,601,3.3,2018-10-09 06:00:00+00:00,4.964,2.262,584.46,1,6.3,299.8,2018-10-09 05:00:00+00:00,1
4807,2018-10-09 06:00:00+00:00,6.4,298.9,4.7,601,3.1,2018-10-09 07:00:00+00:00,4.506666667,2.62,583.1166667,1,6.3,299.8,2018-10-09 06:00:00+00:00,1
4808,2018-10-09 07:00:00+00:00,6.4,298.9,4.7,602,3.3,2018-10-09 08:00:00+00:00,4.288571429,2.798571429,588.4571429,1,6.3,299.8,2018-10-09 07:00:00+00:00,1
4809,2018-10-09 08:00:00+00:00,6.3,299,4.6,609,3.3,2018-10-09 09:00:00+00:00,4.606666667,2.878333333,585.0666667,1,6.3,299.8,2018-10-09 08:00:00+00:00,1
4810,2018-10-09 09:00:00+00:00,6.3,299,4.4,610,3.4,2018-10-09 10:00:00+00:00,4.967142857,2.735714286,592.0428571,1,6.3,299.8,2018-10-09 09:00:00+00:00,1
4811,2018-10-09 10:00:00+00:00,6.3,299.1,4.9,609,3.5,2018-10-09 11:00:00+00:00,4.291666667,2.898333333,586.4666667,1,6.3,299.8,2018-10-09 10:00:00+00:00,1
4812,2018-10-09 11:00:00+00:00,6.3,299.1,4.7,601,3.6,2018-10-09 12:00:00+00:00,4.581428571,3.042857143,608,1,6.3,299.8,2018-10-09 11:00:00+00:00,1
