EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc
 2017-10-04T23:00:00.000Z,6.6,294.9,6.1,354,6.9
 2017-10-05T00:00:00.000Z,6.6,295,6.8,366,6.4
 2017-10-05T01:00:00.000Z,6.6,295,6.8,381,6.5
 2017-10-05T02:00:00.000Z,6.6,295,7.3,370,5.9
 2017-10-05T03:00:00.000Z,6.6,295.1,7.5,375,6
 2017-10-05T04:00:00.000Z,6.6,295.1,7.3,375,5.9
 2017-10-05T05:00:00.000Z,6.6,295.2,7.2,371,6
 2017-10-05T06:00:00.000Z,6.6,295.2,6.9,384,6.6
 2017-10-05T07:00:00.000Z,6.6,295.3,6.9,380,6.6
 2017-10-05T08:00:00.000Z,6.6,295.3,6.8,377,6.5
 2017-10-05T09:00:00.000Z,6.6,295.3,6.8,375,6.2
 2017-10-05T10:00:00.000Z,6.6,295.4,7.6,379,6
 2017-10-05T11:00:00.000Z,6.6,295.4,7.7,372,5.8
 2017-10-05T12:00:00.000Z,6.6,295.5,7.6,379,6
 2017-10-05T13:00:00.000Z,6.6,295.5,7.3,377,6.8
 2017-10-05T14:00:00.000Z,6.5,295.5,7,378,7.4
 2017-10-05T15:00:00.000Z,6.5,295.6,7.4,385,8.7
 2017-10-05T16:00:00.000Z,6.5,295.6,5.9,389,9.7
 2017-10-05T17:00:00.000Z,6.5,295.7,7.6,391,8.2
 2017-10-05T18:00:00.000Z,6.5,295.7,8.8,400,7.7
 2017-10-05T19:00:00.000Z,6.5,295.8,8.3,397,8.4
 2017-10-05T20:00:00.000Z,6.5,295.8,6.8,397,9.2
 2017-10-05T21:00:00.000Z,6.5,295.8,6.7,410,9.8
 2017-10-05T22:00:00.000Z,6.5,295.9,6.4,406,10.4
 2017-10-05T23:00:00.000Z,6.5,295.9,6.9,413,9.5
 2017-10-06T00:00:00.000Z,6.5,296,6.6,400,9.9
 2017-10-06T01:00:00.000Z,6.5,296,7.4,387,9.7
 2017-10-06T02:00:00.000Z,6.5,296,6.9,403,10.1
 2017-10-06T03:00:00.000Z,6.5,296.1,6.7,411,9.6
 2017-10-06T04:00:00.000Z,6.5,296.1,6,421,9.1
 2017-10-06T05:00:00.000Z,6.5,296.2,5.6,422,8.1
 2017-10-06T06:00:00.000Z,6.5,296.2,5.4,415,7.3
 2017-10-06T07:00:00.000Z,6.5,296.2,5.3,423,6.7
 2017-10-06T08:00:00.000Z,6.5,296.3,5.9,431,6.8
 2017-10-06T09:00:00.000Z,6.5,296.3,5.8,426,6.5
 2017-10-06T10:00:00.000Z,6.5,296.4,6.8,448,6.3
 2017-10-06T11:00:00.000Z,6.5,296.4,6.9,438,6.8
 2017-10-06T12:00:00.000Z,6.5,296.5,6.3,432,6.1
 2017-10-06T13:00:00.000Z,6.5,296.5,6.5,442,6.1
 2017-10-06T14:00:00.000Z,6.5,296.5,6.6,433,6.1
 2017-10-06T15:00:00.000Z,6.5,296.6,6.5,434,5.9
 2017-10-06T16:00:00.000Z,6.5,296.6,6.6,428,5.5
 2017-10-06T17:00:00.000Z,6.5,296.7,5.7,414,5.2
 2017-10-06T18:00:00.000Z,6.5,296.7,5.7,418,5.6
 2017-10-06T19:00:00.000Z,6.5,296.7,6.9,420,5.9
 2017-10-06T20:00:00.000Z,6.5,296.8,7.4,428,5.6
 2017-10-06T21:00:00.000Z,6.5,296.8,7.8,439,5.6
 2017-10-06T22:00:00.000Z,6.5,296.9,7.6,431,5.7
 2017-10-06T23:00:00.000Z,6.5,296.9,7.2,409,5.7
 2017-10-07T00:00:00.000Z,6.5,296.9,7.1,388,5.2
 2017-10-07T01:00:00.000Z,6.5,297,7.2,411,5.7
 2017-10-07T02:00:00.000Z,6.5,297,7.2,408,5.6
 2017-10-07T03:00:00.000Z,6.5,297.1,6.5,385,4.8
 2017-10-07T04:00:00.000Z,6.5,297.1,6.5,385,4.8
 2017-10-07T05:00:00.000Z,6.5,297.2,6.6,383,4.7
 2017-10-07T06:00:00.000Z,6.5,297.2,6.8,394,4.9
 2017-10-07T07:00:00.000Z,6.5,297.2,6.6,384,4.8
 2017-10-07T08:00:00.000Z,6.5,297.3,6.3,385,4.5
 2017-10-07T09:00:00.000Z,6.4,297.3,6.3,399,4.6
 2017-10-07T10:00:00.000Z,6.4,297.4,6.5,391,3.7
 2017-10-07T11:00:00.000Z,6.4,297.4,6.2,399,4.2
 2017-10-07T12:00:00.000Z,6.4,297.4,6.3,384,3.9
 2017-10-07T13:00:00.000Z,6.4,297.5,6.3,390,4.5
 2017-10-07T14:00:00.000Z,6.4,297.5,6.5,388,4.7
 2017-10-07T15:00:00.000Z,6.4,297.6,6.5,389,4.8
 2017-10-07T16:00:00.000Z,6.4,297.6,6.8,398,5
 2017-10-07T17:00:00.000Z,6.4,297.7,6.8,400,5.3
 2017-10-07T18:00:00.000Z,6.4,297.7,6.5,402,5
 2017-10-07T19:00:00.000Z,6.4,297.7,6.7,419,5.7
 2017-10-07T20:00:00.000Z,6.4,297.8,6.9,423,5.9
 2017-10-07T21:00:00.000Z,6.4,297.8,7.3,410,5.7
 2017-10-07T22:00:00.000Z,6.4,297.9,7.4,405,5.3
 2017-10-07T23:00:00.000Z,6.4,297.9,5.6,423,7.3
 2017-10-08T00:00:00.000Z,6.4,297.9,5.1,441,8.3
 2017-10-08T01:00:00.000Z,6.4,298,5,432,7.7
 2017-10-08T02:00:00.000Z,6.4,298,4.6,437,8.2
 2017-10-08T03:00:00.000Z,6.4,298.1,4.6,434,7.8
 2017-10-08T04:00:00.000Z,6.4,298.1,4.7,427,7.4
 2017-10-08T05:00:00.000Z,6.4,298.1,4.4,429,7.3
 2017-10-08T06:00:00.000Z,6.4,298.2,4.7,432,6.5
 2017-10-08T07:00:00.000Z,6.4,298.2,4.7,424,5.9
 2017-10-08T08:00:00.000Z,6.4,298.3,5.1,426,5.4
 2017-10-08T09:00:00.000Z,6.4,298.3,5.2,428,4.9
 2017-10-08T10:00:00.000Z,6.4,298.4,5.2,389,4.3
 2017-10-08T11:00:00.000Z,6.4,298.4,4.9,395,4.3
 2017-10-08T12:00:00.000Z,6.4,298.4,4.5,398,3.9
 2017-10-08T13:00:00.000Z,6.4,298.5,4.8,391,3.6
 2017-10-08T14:00:00.000Z,6.4,298.5,4.3,413,4.2
 2017-10-08T15:00:00.000Z,6.4,298.6,4,414,3.7
 2017-10-08T16:00:00.000Z,6.4,298.6,4.1,414,3.5
 2017-10-08T17:00:00.000Z,6.4,298.6,4.1,399,2.9
 2017-10-08T18:00:00.000Z,6.4,298.7,3.6,398,3.3
 2017-10-08T19:00:00.000Z,6.4,298.7,4,405,3.6
 2017-10-08T20:00:00.000Z,6.4,298.8,4,404,3.4
 2017-10-08T21:00:00.000Z,6.4,298.8,3.9,398,3.5
 2017-10-08T22:00:00.000Z,6.4,298.8,3.9,388,3.4
 2017-10-08T23:00:00.000Z,6.4,298.9,4,386,3.7
 2017-10-09T00:00:00.000Z,6.4,298.9,3.7,383,3.7
 2017-10-09T01:00:00.000Z,6.4,299,3.5,389,3.7
 2017-10-09T02:00:00.000Z,6.3,299,3.4,392,3.7
 2017-10-09T03:00:00.000Z,6.3,299.1,3.5,387,3.8
 2017-10-09T04:00:00.000Z,6.3,299.1,3.5,388,3.7
 2017-10-09T05:00:00.000Z,6.3,299.1,3.7,393,3.6
 2017-10-09T06:00:00.000Z,6.3,299.2,3.6,375,3.5
 2017-10-09T07:00:00.000Z,6.3,299.2,3.5,370,3.6
 2017-10-09T08:00:00.000Z,6.3,299.3,3.3,370,3.7
 2017-10-09T09:00:00.000Z,6.3,299.3,3.4,369,3.8
 2017-10-09T10:00:00.000Z,6.3,299.3,3.4,368,3.5
 2017-10-09T11:00:00.000Z,6.3,299.4,3,361,4.1
 2017-10-09T12:00:00.000Z,6.3,299.4,3.2,358,3.8
 2017-10-09T13:00:00.000Z,6.3,299.5,3.5,359,3.4
 2017-10-09T14:00:00.000Z,6.3,299.5,3.3,357,3.6
 2017-10-09T15:00:00.000Z,6.3,299.6,3.3,354,3.5
 2017-10-09T16:00:00.000Z,6.3,299.6,3.2,354,4.1
 2017-10-09T17:00:00.000Z,6.3,299.6,3.3,352,4.6
 2017-10-09T18:00:00.000Z,6.3,299.7,2.8,346,6.2
 2017-10-09T19:00:00.000Z,6.3,299.7,3,337,6.4
 2017-10-09T20:00:00.000Z,6.3,299.8,3.8,334,6.2
 2017-10-09T21:00:00.000Z,6.3,299.8,2.9,337,7.7
 2017-10-09T22:00:00.000Z,6.3,299.8,2.8,332,8.4
 2017-10-09T23:00:00.000Z,6.3,299.9,4.1,328,8
 2017-10-10T00:00:00.000Z,6.3,299.9,3.6,328,9.7
 2017-10-10T01:00:00.000Z,6.3,300,3.5,323,9.3
 2017-10-10T02:00:00.000Z,6.3,300,3.5,319,9.6
 2017-10-10T03:00:00.000Z,6.3,300,3.7,318,9.5
 2017-10-10T04:00:00.000Z,6.3,300.1,3.2,316,10.6
 2017-10-10T05:00:00.000Z,6.3,300.1,2.2,314,13.7
 2017-10-10T06:00:00.000Z,6.3,300.2,1.9,312,14.6
 2017-10-10T07:00:00.000Z,6.3,300.2,2.4,312,13.4
 2017-10-10T08:00:00.000Z,6.3,300.3,3,322,9.6
 2017-10-10T09:00:00.000Z,6.3,300.3,2.7,329,8.9
 2017-10-10T10:00:00.000Z,6.3,300.3,2.6,325,9.1
 2017-10-10T11:00:00.000Z,6.3,300.4,2.1,316,9.5
 2017-10-10T12:00:00.000Z,6.3,300.4,2.1,314,9.5
 2017-10-10T13:00:00.000Z,6.3,300.5,1.4,314,10
 2017-10-10T14:00:00.000Z,6.3,300.5,1.3,312,10.6
 2017-10-10T15:00:00.000Z,6.3,300.5,1.1,315,11.5
 2017-10-10T16:00:00.000Z,6.3,300.6,0.8,313,12.1
 2017-10-10T17:00:00.000Z,6.2,300.6,1.1,313,13.4
 2017-10-10T18:00:00.000Z,6.2,300.7,2.4,318,14.7
 2017-10-10T19:00:00.000Z,6.2,300.7,3,323,16.5
 2017-10-10T20:00:00.000Z,6.2,300.8,4.2,333,15
 2017-10-10T21:00:00.000Z,6.2,300.8,6.1,351,12.2
 2017-10-10T22:00:00.000Z,6.2,300.8,6.1,352,15.3
 2017-10-10T23:00:00.000Z,6.2,300.9,7.3,360,16.9
 2017-10-11T00:00:00.000Z,6.2,300.9,7.1,358,15.2
 2017-10-11T01:00:00.000Z,6.2,301,6.9,371,15.8
 2017-10-11T02:00:00.000Z,6.2,301,7.3,371,15.2
 2017-10-11T03:00:00.000Z,6.2,301,7.1,381,15.9
 2017-10-11T04:00:00.000Z,6.2,301.1,8.1,379,15.7
 2017-10-11T05:00:00.000Z,6.2,301.1,7.3,384,15.5
 2017-10-11T06:00:00.000Z,6.2,301.2,6.5,386,16.5
 2017-10-11T07:00:00.000Z,6.2,301.2,8.1,383,16.6
 2017-10-11T08:00:00.000Z,6.2,301.2,9,382,16.7
 2017-10-11T09:00:00.000Z,6.2,301.3,8.7,394,15.9
 2017-10-11T10:00:00.000Z,6.2,301.3,8.9,393,14.8
 2017-10-11T11:00:00.000Z,6.2,301.4,10.5,393,14.2
 2017-10-11T12:00:00.000Z,6.2,301.4,10,392,14.6
 2017-10-11T13:00:00.000Z,6.2,301.5,9.8,411,14.2
 2017-10-11T14:00:00.000Z,6.2,301.5,9.2,450,11.7
 2017-10-11T15:00:00.000Z,6.2,301.5,10.2,439,10.9
 2017-10-11T16:00:00.000Z,6.2,301.6,9.1,448,12.1
 2017-10-11T17:00:00.000Z,6.2,301.6,9.3,463,11.4
 2017-10-11T18:00:00.000Z,6.2,301.7,10.3,459,8
 2017-10-11T19:00:00.000Z,6.2,301.7,10.7,458,8.5
 2017-10-11T20:00:00.000Z,6.2,301.7,11.2,454,9.7
 2017-10-11T21:00:00.000Z,6.2,301.8,11.3,465,9.6
 2017-10-11T22:00:00.000Z,6.2,301.8,11.6,449,10.5
 2017-10-11T23:00:00.000Z,6.2,301.9,11.3,480,9.7
 2017-10-12T00:00:00.000Z,6.2,301.9,8.4,499,11.5
 2017-10-12T01:00:00.000Z,6.2,301.9,8.4,505,10.7
 2017-10-12T02:00:00.000Z,6.2,302,6,523,8.3
 2017-10-12T03:00:00.000Z,6.2,302,5.5,521,6.7
 2017-10-12T04:00:00.000Z,6.2,302.1,5.3,510,6.4
 2017-10-12T05:00:00.000Z,6.1,302.1,4.3,516,7.4
 2017-10-12T06:00:00.000Z,6.1,302.2,4.6,507,7.5
 2017-10-12T07:00:00.000Z,6.1,302.2,5.5,485,6.8
 2017-10-12T08:00:00.000Z,6.1,302.2,5.7,503,7.8
 2017-10-12T09:00:00.000Z,6.1,302.3,5.4,518,8.2
 2017-10-12T10:00:00.000Z,6.1,302.3,4.8,521,8.6
 2017-10-12T11:00:00.000Z,6.1,302.4,6.6,508,6.7
 2017-10-12T12:00:00.000Z,6.1,302.4,7.5,531,5.1
 2017-10-12T13:00:00.000Z,6.1,302.4,7.7,548,4.5
 2017-10-12T14:00:00.000Z,6.1,302.5,7.5,552,5
 2017-10-12T15:00:00.000Z,6.1,302.5,6.5,559,5.1
 2017-10-12T16:00:00.000Z,6.1,302.6,6.6,536,4.5
 2017-10-12T17:00:00.000Z,6.1,302.6,8.3,517,3.5
 2017-10-12T18:00:00.000Z,6.1,302.7,8,500,4.1
 2017-10-12T19:00:00.000Z,6.1,302.7,7.1,487,5.2
 2017-10-12T20:00:00.000Z,6.1,302.7,6.4,487,5.8
 2017-10-12T21:00:00.000Z,6.1,302.8,6.2,474,5.4
 2017-10-12T22:00:00.000Z,6.1,302.8,6.3,489,5.2
 2017-10-12T23:00:00.000Z,6.1,302.9,6.9,498,5.2
 2017-10-13T00:00:00.000Z,6.1,302.9,7.1,482,4.5
 2017-10-13T01:00:00.000Z,6.1,302.9,7.2,483,4.3
 2017-10-13T02:00:00.000Z,6.1,303,7.7,505,4.7
 2017-10-13T03:00:00.000Z,6.1,303,7.6,520,4.6
 2017-10-13T04:00:00.000Z,6.1,303.1,7.7,504,3.3
 2017-10-13T05:00:00.000Z,6.1,303.1,7.6,520,3.5
 2017-10-13T06:00:00.000Z,6.1,303.1,7.4,523,3.7
 2017-10-13T07:00:00.000Z,6.1,303.2,7.6,525,4.5
 2017-10-13T08:00:00.000Z,6.1,303.2,7.8,520,5
 2017-10-13T09:00:00.000Z,6.1,303.3,7.1,534,5.8
 2017-10-13T10:00:00.000Z,6.1,303.3,5.5,558,6.1
 2017-10-13T11:00:00.000Z,6.1,303.4,6.4,519,4.9
 2017-10-13T12:00:00.000Z,6.1,303.4,6.2,551,5.3
 2017-10-13T13:00:00.000Z,6.1,303.4,6.3,593,5
 2017-10-13T14:00:00.000Z,6.1,303.5,7.1,631,5
 2017-10-13T15:00:00.000Z,6.1,303.5,8,601,5
 2017-10-13T16:00:00.000Z,6.1,303.6,8.9,626,3.5
 2017-10-13T17:00:00.000Z,6,303.6,8.1,651,3.9
 2017-10-13T18:00:00.000Z,6,303.6,7.8,658,3.9
 2017-10-13T19:00:00.000Z,6,303.7,6.6,673,4.5
 2017-10-13T20:00:00.000Z,6,303.7,6.2,674,4.5
 2017-10-13T21:00:00.000Z,6,303.8,6.5,692,4.8
 2017-10-13T22:00:00.000Z,6,303.8,7,679,4.9
 2017-10-13T23:00:00.000Z,6,303.9,6.3,697,5.2
 2017-10-14T00:00:00.000Z,6,303.9,7.2,689,4.8
 2017-10-14T01:00:00.000Z,6,303.9,7.5,670,4.5
 2017-10-14T02:00:00.000Z,6,304,6.5,668,4.1
 2017-10-14T03:00:00.000Z,6,304,6.3,654,3.3
 2017-10-14T04:00:00.000Z,6,304.1,6.2,680,3.3
 2017-10-14T05:00:00.000Z,6,304.1,5.6,713,3
 2017-10-14T06:00:00.000Z,6,304.1,5.5,695,3
 2017-10-14T07:00:00.000Z,6,304.2,5.4,697,3.1
 2017-10-14T08:00:00.000Z,6,304.2,5.9,701,3.4
 2017-10-14T09:00:00.000Z,6,304.3,6.4,683,3.2
 2017-10-14T10:00:00.000Z,6,304.3,6.3,688,3.7
 2017-10-14T11:00:00.000Z,6,304.4,6.3,682,4
 2017-10-14T12:00:00.000Z,6,304.4,6.5,679,4.7
 2017-10-14T13:00:00.000Z,6,304.4,4.6,686,3.2
 2017-10-14T14:00:00.000Z,6,304.5,4.1,690,2.8
 2017-10-14T15:00:00.000Z,6,304.5,4.8,654,2.4
 2017-10-14T16:00:00.000Z,6,304.6,4.8,661,2.3
 2017-10-14T17:00:00.000Z,6,304.6,4.9,651,2.7
 2017-10-14T18:00:00.000Z,6,304.6,5.1,648,2.9
 2017-10-14T19:00:00.000Z,6,304.7,5.3,637,2.9
 2017-10-14T20:00:00.000Z,6,304.7,5.2,635,3
 2017-10-14T21:00:00.000Z,6,304.8,4.9,626,3.1
 2017-10-14T22:00:00.000Z,6,304.8,4.6,636,3.2
 2017-10-14T23:00:00.000Z,6,304.8,4.3,629,3.1
 2017-10-15T00:00:00.000Z,6,304.9,4.8,667,2.7
 2017-10-15T01:00:00.000Z,6,304.9,4.4,647,2.9
 2017-10-15T02:00:00.000Z,6,305,4.5,655,2.8
 2017-10-15T03:00:00.000Z,5.9,305,4.6,651,2.7
 2017-10-15T04:00:00.000Z,5.9,305.1,4.5,628,2.7
 2017-10-15T05:00:00.000Z,5.9,305.1,4.5,611,2.4
 2017-10-15T06:00:00.000Z,5.9,305.1,4.8,613,2.4
 2017-10-15T07:00:00.000Z,5.9,305.2,4.8,606,2.5
 2017-10-15T08:00:00.000Z,5.9,305.2,4,604,2.6
 2017-10-15T09:00:00.000Z,5.9,305.3,4,599,2.6
 2017-10-15T10:00:00.000Z,5.9,305.3,4.2,617,2.6
 2017-10-15T11:00:00.000Z,5.9,305.3,4.4,615,2.8
 2017-10-15T12:00:00.000Z,5.9,305.4,4.1,612,2.6
 2017-10-15T13:00:00.000Z,5.9,305.4,4.5,606,2.6
 2017-10-15T14:00:00.000Z,5.9,305.5,4.8,575,2.5
 2017-10-15T15:00:00.000Z,5.9,305.5,4.3,560,2.2
 2017-10-15T16:00:00.000Z,5.9,305.6,4.6,558,2.3
 2017-10-15T17:00:00.000Z,5.9,305.6,5.2,556,2.4
 2017-10-15T18:00:00.000Z,5.9,305.6,4.9,550,2.8
 2017-10-15T19:00:00.000Z,5.9,305.7,4.8,549,2.5
 2017-10-15T20:00:00.000Z,5.9,305.7,4.8,553,2.7
 2017-10-15T21:00:00.000Z,5.9,305.8,4.8,548,2.7
 2017-10-15T22:00:00.000Z,5.9,305.8,4.5,544,2.3
 2017-10-15T23:00:00.000Z,5.9,305.8,4.3,550,2.3
 2017-10-16T00:00:00.000Z,5.9,305.9,4.2,550,2.7
 2017-10-16T01:00:00.000Z,5.9,305.9,4.9,544,2.9
 2017-10-16T02:00:00.000Z,5.9,306,4.7,535,3.1
 2017-10-16T03:00:00.000Z,5.9,306,4.5,548,3.5
 2017-10-16T04:00:00.000Z,5.9,306,4.1,557,3.2
 2017-10-16T05:00:00.000Z,5.9,306.1,4,556,3.4
 2017-10-16T06:00:00.000Z,5.9,306.1,3.8,560,3.4
 2017-10-16T07:00:00.000Z,5.9,306.2,3.8,555,3.3
 2017-10-16T08:00:00.000Z,5.9,306.2,2.9,557,3.5
 2017-10-16T09:00:00.000Z,5.9,306.3,3.5,549,3.2
 2017-10-16T10:00:00.000Z,5.9,306.3,3,542,3.2
 2017-10-16T11:00:00.000Z,5.9,306.3,2.6,541,3
 2017-10-16T12:00:00.000Z,5.8,306.4,2.8,533,2.9
 2017-10-16T13:00:00.000Z,5.8,306.4,3.2,541,2.8
 2017-10-16T14:00:00.000Z,5.8,306.5,3.2,546,2.7
 2017-10-16T15:00:00.000Z,5.8,306.5,2.7,537,2.4
 2017-10-16T16:00:00.000Z,5.8,306.5,3.6,537,2.1
 2017-10-16T17:00:00.000Z,5.8,306.6,3.2,542,2.3
 2017-10-16T18:00:00.000Z,5.8,306.6,2.2,539,2.2
 2017-10-16T19:00:00.000Z,5.8,306.7,3.2,556,2.2
 2017-10-16T20:00:00.000Z,5.8,306.7,3.1,545,2.5
 2017-10-16T21:00:00.000Z,5.8,306.8,3.1,540,2.5
 2017-10-16T22:00:00.000Z,5.8,306.8,2.6,515,2.6
 2017-10-16T23:00:00.000Z,5.8,306.8,2.7,516,2.6
 2017-10-17T00:00:00.000Z,5.8,306.9,3,502,2.5
 2017-10-17T01:00:00.000Z,5.8,306.9,2.9,494,2.4
 2017-10-17T02:00:00.000Z,5.8,307,2.1,488,2.6
 2017-10-17T03:00:00.000Z,5.8,307,2.8,479,2.5
 2017-10-17T04:00:00.000Z,5.8,307,2.6,472,2.5
 2017-10-17T05:00:00.000Z,5.8,307.1,2.6,469,2.6
 2017-10-17T06:00:00.000Z,5.8,307.1,2.9,462,2.5
 2017-10-17T07:00:00.000Z,5.8,307.2,2.9,464,2.6
 2017-10-17T08:00:00.000Z,5.8,307.2,2.8,464,2.7
 2017-10-17T09:00:00.000Z,5.8,307.2,2.8,461,2.6
 2017-10-17T10:00:00.000Z,5.8,307.3,2.6,472,2.9
 2017-10-17T11:00:00.000Z,5.8,307.3,2.9,468,3.1
 2017-10-17T12:00:00.000Z,5.8,307.4,3.4,464,3
 2017-10-17T13:00:00.000Z,5.8,307.4,3,462,3
 2017-10-17T14:00:00.000Z,5.8,307.5,2.8,479,3
 2017-10-17T15:00:00.000Z,5.8,307.5,2.7,473,2.8
 2017-10-17T16:00:00.000Z,5.8,307.5,3.1,434,2.9
 2017-10-17T17:00:00.000Z,5.8,307.6,3.2,436,3
 2017-10-17T18:00:00.000Z,5.8,307.6,2.5,442,3.1
 2017-10-17T19:00:00.000Z,5.8,307.7,3.2,427,3
 2017-10-17T20:00:00.000Z,5.7,307.7,3.3,424,2.9
 2017-10-17T21:00:00.000Z,5.7,307.7,3.2,421,3
 2017-10-17T22:00:00.000Z,5.7,307.8,2.9,433,3.2
 2017-10-17T23:00:00.000Z,5.7,307.8,2.4,433,3.1
 2017-10-18T00:00:00.000Z,5.7,307.9,2.4,424,3.1
 2017-10-18T01:00:00.000Z,5.7,307.9,2.4,422,3.1
 2017-10-18T02:00:00.000Z,5.7,308,3.7,407,2.2
 2017-10-18T03:00:00.000Z,5.7,308,3.8,396,2.2
 2017-10-18T04:00:00.000Z,5.7,308,3.3,402,3.1
 2017-10-18T05:00:00.000Z,5.7,308.1,2.7,398,3.4
 2017-10-18T06:00:00.000Z,5.7,308.1,3.1,383,3.4
 2017-10-18T07:00:00.000Z,5.7,308.2,3.1,389,3.8
 2017-10-18T08:00:00.000Z,5.7,308.2,3.2,399,4.4
 2017-10-18T09:00:00.000Z,5.7,308.2,3.1,396,4.5
 2017-10-18T10:00:00.000Z,5.7,308.3,2.9,387,4.5
 2017-10-18T11:00:00.000Z,5.7,308.3,2.9,381,4.5
 2017-10-18T12:00:00.000Z,5.7,308.4,3.4,378,4.3
 2017-10-18T13:00:00.000Z,5.7,308.4,3.6,373,4.4
 2017-10-18T14:00:00.000Z,5.7,308.5,3.6,367,5
 2017-10-18T15:00:00.000Z,5.7,308.5,3.4,367,5.6
 2017-10-18T16:00:00.000Z,5.7,308.5,3.3,357,7
 2017-10-18T17:00:00.000Z,5.7,308.6,3.7,354,7.9
 2017-10-18T18:00:00.000Z,5.7,308.6,3.9,351,8.2
 2017-10-18T19:00:00.000Z,5.7,308.7,3.7,349,8.5
 2017-10-18T20:00:00.000Z,5.7,308.7,4.1,348,8.9
 2017-10-18T21:00:00.000Z,5.7,308.7,5.1,351,9.8
 2017-10-18T22:00:00.000Z,5.7,308.8,5,357,10.2
 2017-10-18T23:00:00.000Z,5.7,308.8,5.2,356,10.4
 2017-10-19T00:00:00.000Z,5.7,308.9,5,350,9.8
 2017-10-19T01:00:00.000Z,5.7,308.9,4.5,348,10.8
 2017-10-19T02:00:00.000Z,5.7,308.9,5.5,344,10.4
 2017-10-19T03:00:00.000Z,5.6,309,5.5,345,11.1
 2017-10-19T04:00:00.000Z,5.6,309,5.9,343,12.9
 2017-10-19T05:00:00.000Z,5.6,309.1,4.8,352,15.2
 2017-10-19T06:00:00.000Z,5.6,309.1,6.2,352,12.3
 2017-10-19T07:00:00.000Z,5.6,309.2,6,359,9.4
 2017-10-19T08:00:00.000Z,5.6,309.2,5.6,366,9.7
 2017-10-19T09:00:00.000Z,5.6,309.2,5.9,372,10.5
 2017-10-19T10:00:00.000Z,5.6,309.3,6.3,368,10.1
 2017-10-19T11:00:00.000Z,5.6,309.3,6.7,367,10.8
 2017-10-19T12:00:00.000Z,5.6,309.4,8.7,376,10.6
 2017-10-19T13:00:00.000Z,5.6,309.4,8.6,381,11.3
 2017-10-19T14:00:00.000Z,5.6,309.4,5.9,402,15.3
 2017-10-19T15:00:00.000Z,5.6,309.5,9.1,417,12.7
 2017-10-19T16:00:00.000Z,5.6,309.5,9.6,412,11.1
 2017-10-19T17:00:00.000Z,5.6,309.6,8.5,423,10.3
 2017-10-19T18:00:00.000Z,5.6,309.6,8,433,9.5
 2017-10-19T19:00:00.000Z,5.6,309.7,6.9,451,9
 2017-10-19T20:00:00.000Z,5.6,309.7,5.9,462,9
 2017-10-19T21:00:00.000Z,5.6,309.7,5.6,464,8.4
 2017-10-19T22:00:00.000Z,5.6,309.8,6,470,7.4
 2017-10-19T23:00:00.000Z,5.6,309.8,5.4,467,6.8
 2017-10-20T00:00:00.000Z,5.6,309.9,5.5,461,6.1
 2017-10-20T01:00:00.000Z,5.6,309.9,5.2,457,5.8
 2017-10-20T02:00:00.000Z,5.6,309.9,4.8,461,5
 2017-10-20T03:00:00.000Z,5.6,310,4.4,462,5.1
 2017-10-20T04:00:00.000Z,5.6,310,4.1,447,5.3
 2017-10-20T05:00:00.000Z,5.6,310.1,4.7,436,5
 2017-10-20T06:00:00.000Z,5.6,310.1,4.9,434,5.2
 2017-10-20T07:00:00.000Z,5.6,310.2,4.6,436,5.3
 2017-10-20T08:00:00.000Z,5.6,310.2,4.4,433,5.4
 2017-10-20T09:00:00.000Z,5.5,310.2,4.7,436,5.4
 2017-10-20T10:00:00.000Z,5.5,310.3,5.2,439,5
 2017-10-20T11:00:00.000Z,5.5,310.3,5,449,5.5
 2017-10-20T12:00:00.000Z,5.5,310.4,5.2,441,5.1
 2017-10-20T13:00:00.000Z,5.5,310.4,5,448,5.6
 2017-10-20T14:00:00.000Z,5.5,310.4,4.6,426,5.2
 2017-10-20T15:00:00.000Z,5.5,310.5,4.2,410,5.5
 2017-10-20T16:00:00.000Z,5.5,310.5,3.8,386,5.1
 2017-10-20T17:00:00.000Z,5.5,310.6,2.7,396,5.5
 2017-10-20T18:00:00.000Z,5.5,310.6,3.5,380,6.2
 2017-10-20T19:00:00.000Z,5.5,310.6,4,379,6.5
 2017-10-20T20:00:00.000Z,5.5,310.7,4.4,376,6.4
 2017-10-20T21:00:00.000Z,5.5,310.7,3.8,372,5.9
 2017-10-20T22:00:00.000Z,5.5,310.8,3.2,367,5.8
 2017-10-20T23:00:00.000Z,5.5,310.8,3.1,356,5.9
 2017-10-21T00:00:00.000Z,5.5,310.9,3.7,358,6.7
 2017-10-21T01:00:00.000Z,5.5,310.9,3.9,364,8
 2017-10-21T02:00:00.000Z,5.5,310.9,3.7,352,7.7
 2017-10-21T03:00:00.000Z,5.5,311,3.5,349,7.8
 2017-10-21T04:00:00.000Z,5.5,311,3.3,343,7.6
 2017-10-21T05:00:00.000Z,5.5,311.1,3.6,344,7.4
 2017-10-21T06:00:00.000Z,5.5,311.1,5.6,367,16.4
 2017-10-21T07:00:00.000Z,5.5,311.1,3.6,374,27.6
